intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,distance
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.24976309,53756.25133856,136.12060798332095,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2122930 54.35046100 -149.2106480 54.35009000 -149.2339690 54.31484500 -149.2356130 54.31521500 -149.2122930 54.35046100,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0069_7_E7416098_coa2d.fits,PUBLIC,False,,1723200,27.859330368936813
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.18573882,53756.18731431,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1774340 54.35756500 -149.1757890 54.35719500 -149.1991440 54.32195600 -149.2007880 54.32232600 -149.1774340 54.35756500,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0034_7_E7416067_coa2d.fits,PUBLIC,False,,1723200,27.971348354878227
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.30828155,53756.30985703,136.12147173844278,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1859360 54.34459400 -149.1842910 54.34422400 -149.2076320 54.30898400 -149.2092750 54.30935400 -149.1859360 54.34459400,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0101_7_E7416161_coa2d.fits,PUBLIC,False,,1723200,28.63419025236063
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.24608602,53756.2476615,136.12147173844278,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2046200 54.36361900 -149.2029750 54.36324900 -149.2263100 54.32800500 -149.2279540 54.32837500 -149.2046200 54.36361900,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0067_7_E7416095_coa2d.fits,PUBLIC,False,,1723200,29.379067464736433
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.12354325,53756.12511873,136.12147173844278,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1961270 54.37658900 -149.1944810 54.37621900 -149.2178310 54.34097700 -149.2194750 54.34134700 -149.1961270 54.37658900,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0000_7_E7416036_coa2d.fits,PUBLIC,False,,1723200,29.583792371561472
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.24793552,53756.249511,136.12147236708552,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2131220 54.35064000 -149.2114760 54.35027000 -149.2347970 54.31502400 -149.2364410 54.31539400 -149.2131220 54.35064000,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0068_7_E7416096_coa2d.fits,PUBLIC,False,,1723200,29.68447753312725
science,SPITZER_SHA,SSC Pipeline,IRAC,None,IRAC1,Infrared,M101 Cepheid field,None,000001E13000,210.60976257262476,54.300428467534154,image,"Freedman, Wendy",3,55267.94760595,55267.99246339,93.6,3170.0,3950.0000000000005,The Hubble Constant,55381.84532398,WARMCEPHEIDS_BTLG_61002,Spitzer,31535104,POLYGON -149.2085920 54.37590000 -149.2589840 54.19089100 -149.5836030 54.22056300 -149.5346370 54.40570600 -149.2085920 54.37590000,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRAC023800/r31535104/ch1/pbcd/SPITZER_I1_31535104_0000_5_E11684463_maic.fits,PUBLIC,False,,1742166,38.21940165299412
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.33756047,53756.3391359,136.1171523341909,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2067870 54.33437000 -149.2051430 54.33399900 -149.2284600 54.29875500 -149.2301030 54.29912500 -149.2067870 54.33437000,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0117_7_E7416117_coa2d.fits,PUBLIC,False,,1723200,55.26299030864444
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.33938917,53756.34096461,136.11801546067,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2076100 54.33455200 -149.2059660 54.33418200 -149.2292820 54.29893700 -149.2309250 54.29930700 -149.2076100 54.33455200,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0118_7_E7416140_coa2d.fits,PUBLIC,False,,1723200,55.270527842534236
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.34121791,53756.34279339,136.12147236708552,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2084340 54.33473700 -149.2067900 54.33436700 -149.2301060 54.29912200 -149.2317490 54.29949200 -149.2084340 54.33473700,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0119_7_E7416119_coa2d.fits,PUBLIC,False,,1723200,55.272043817523624
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.34304656,53756.34462205,136.1223354935646,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2092570 54.33491900 -149.2076130 54.33454900 -149.2309280 54.29930400 -149.2325710 54.29967400 -149.2092570 54.33491900,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0120_7_E7416120_coa2d.fits,PUBLIC,False,,1723200,55.29693911680996
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.33573177,53756.33730721,136.11801608931273,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2059640 54.33418600 -149.2043190 54.33381600 -149.2276370 54.29857200 -149.2292800 54.29894100 -149.2059640 54.33418600,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0116_7_E7416132_coa2d.fits,PUBLIC,False,,1723200,55.30997564583508
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.34487527,53756.34645074,136.12060798332095,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2100820 54.33510100 -149.2084370 54.33473100 -149.2317520 54.29948600 -149.2333950 54.29985600 -149.2100820 54.33510100,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0121_7_E7416145_coa2d.fits,PUBLIC,False,,1723200,55.38106887095239
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.33390308,53756.33547851,136.1171523341909,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2051390 54.33400100 -149.2034950 54.33363100 -149.2268130 54.29838700 -149.2284560 54.29875700 -149.2051390 54.33400100,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0115_7_E7416133_coa2d.fits,PUBLIC,False,,1723200,55.42094297883568
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.34670396,53756.34827944,136.12147173844278,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2109060 54.33528500 -149.2092610 54.33491500 -149.2325750 54.29966900 -149.2342180 54.30003900 -149.2109060 54.33528500,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0122_7_E7416156_coa2d.fits,PUBLIC,False,,1723200,55.520224961913435
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.33207442,53756.33364986,136.11801546067,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2043170 54.33382000 -149.2026720 54.33345000 -149.2259910 54.29820600 -149.2276340 54.29857600 -149.2043170 54.33382000,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0114_7_E7416131_coa2d.fits,PUBLIC,False,,1723200,55.581295702315884
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.34853265,53756.35010814,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2117300 54.33546900 -149.2100850 54.33509900 -149.2333980 54.29985300 -149.2350420 54.30022300 -149.2117300 54.33546900,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0123_7_E7416160_coa2d.fits,PUBLIC,False,,1723200,55.720601399021604
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.33024564,53756.33182111,136.12060798332095,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2034930 54.33363600 -149.2018480 54.33326600 -149.2251680 54.29802200 -149.2268110 54.29839200 -149.2034930 54.33363600,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0113_7_E7416136_coa2d.fits,PUBLIC,False,,1723200,55.811748886997094
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.3503614,53756.35193689,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2125550 54.33565100 -149.2109100 54.33528100 -149.2342230 54.30003600 -149.2358660 54.30040500 -149.2125550 54.33565100,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0124_7_E7416153_coa2d.fits,PUBLIC,False,,1723200,55.98882512395973
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.32841693,53756.32999247,136.12665552645922,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2026680 54.33345200 -149.2010240 54.33308200 -149.2243440 54.29783800 -149.2259870 54.29820800 -149.2026680 54.33345200,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0112_7_E7416125_coa2d.fits,PUBLIC,False,,1723200,56.10200802314585
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.35219009,53756.35376558,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2133780 54.33583600 -149.2117330 54.33546600 -149.2350450 54.30022000 -149.2366890 54.30059000 -149.2133780 54.33583600,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0125_7_E7416150_coa2d.fits,PUBLIC,False,,1723200,56.3052560555793
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.32658824,53756.32816372,136.12147173844278,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2018480 54.33326800 -149.2002030 54.33289700 -149.2235240 54.29765400 -149.2251670 54.29802400 -149.2018480 54.33326800,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0111_7_E7416115_coa2d.fits,PUBLIC,False,,1723200,56.453345117339765
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.35401875,53756.35559424,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2141970 54.33601800 -149.2125520 54.33564800 -149.2358640 54.30040200 -149.2375070 54.30077200 -149.2141970 54.33601800,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0126_7_E7416151_coa2d.fits,PUBLIC,False,,1723200,56.68472736879169
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.32475954,53756.32633502,136.12147173844278,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2010240 54.33308600 -149.1993790 54.33271600 -149.2227000 54.29747300 -149.2243430 54.29784300 -149.2010240 54.33308600,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0110_7_E7416106_coa2d.fits,PUBLIC,False,,1723200,56.85412455576125
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.35584749,53756.35742297,136.12147236708552,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2150210 54.33620200 -149.2133760 54.33583100 -149.2366870 54.30058500 -149.2383300 54.30095500 -149.2150210 54.33620200,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0127_7_E7416148_coa2d.fits,PUBLIC,False,,1723200,57.12408985557851
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.32293085,53756.32450632,136.12060798332095,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2001990 54.33290400 -149.1985550 54.33253300 -149.2218760 54.29729000 -149.2235200 54.29766000 -149.2001990 54.33290400,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0109_7_E7416129_coa2d.fits,PUBLIC,False,,1723200,57.311594894077516
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.35767619,53756.35925163,136.11801608931273,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2158460 54.33638400 -149.2142010 54.33601400 -149.2375120 54.30076800 -149.2391550 54.30113800 -149.2158460 54.33638400,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0128_7_E7416158_coa2d.fits,PUBLIC,False,,1723200,57.620820747523474
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.32110214,53756.32267763,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1993770 54.33272100 -149.1977320 54.33235100 -149.2210540 54.29710800 -149.2226980 54.29747800 -149.1993770 54.33272100,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0108_7_E7416135_coa2d.fits,PUBLIC,False,,1723200,57.82874173232512
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.35950488,53756.36108037,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2166700 54.33657100 -149.2150250 54.33620100 -149.2383350 54.30095400 -149.2399780 54.30132400 -149.2166700 54.33657100,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0129_7_E7416146_coa2d.fits,PUBLIC,False,,1723200,58.15980701583439
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.31927345,53756.32084892,136.12060798332095,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1985520 54.33253700 -149.1969080 54.33216700 -149.2202310 54.29692400 -149.2218740 54.29729400 -149.1985520 54.33253700,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0107_7_E7416152_coa2d.fits,PUBLIC,False,,1723200,58.403099200344016
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.36133359,53756.36290906,136.12060798332095,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2174900 54.33675000 -149.2158460 54.33638000 -149.2391550 54.30113400 -149.2407980 54.30150300 -149.2174900 54.33675000,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0130_7_E7416147_coa2d.fits,PUBLIC,False,,1723200,58.77018460860049
